bioguide_id,full_name,chamber,party,state,district,seat,member_type,voting_member,first_term_start,seniority_years,govtrack_id,served_113,served_114,served_115,served_116,served_117,served_118,served_119,bills_introduced,laws_enacted,laws_via_related,laws_enacted_including,enactment_rate,standalone_rate,period,period_label,congresses_included
F000475,Brad Finstad,House,Republican,MN,1,MN-1,Representative,True,2022-08-12,4.0,456869,False,False,False,False,True,True,True,62,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001119,Angie Craig,House,Democratic,MN,2,MN-2,Representative,True,2019-01-03,7.6,412789,False,False,False,True,True,True,True,91,2,2,4,0.04395604395604396,0.02197802197802198,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001234,Kelly Morrison,House,Democratic,MN,3,MN-3,Representative,True,2025-01-03,1.6,456996,False,False,False,False,False,False,True,14,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001143,Betty McCollum,House,Democratic,MN,4,MN-4,Representative,True,2001-01-03,25.6,400259,True,True,True,True,True,True,True,63,1,1,2,0.031746031746031744,0.015873015873015872,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
O000173,Ilhan Omar,House,Democratic,MN,5,MN-5,Representative,True,2019-01-03,7.6,412791,False,False,False,True,True,True,True,101,2,0,2,0.019801980198019802,0.019801980198019802,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
E000294,Tom Emmer,House,Republican,MN,6,MN-6,Representative,True,2015-01-06,11.6,412639,False,True,True,True,True,True,True,113,3,1,4,0.035398230088495575,0.02654867256637168,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000470,Michelle Fischbach,House,Republican,MN,7,MN-7,Representative,True,2021-01-03,5.6,456828,False,False,False,False,True,True,True,51,4,0,4,0.0784313725490196,0.0784313725490196,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001212,Pete Stauber,House,Republican,MN,8,MN-8,Representative,True,2019-01-03,7.6,412792,False,False,False,True,True,True,True,82,4,0,4,0.04878048780487805,0.04878048780487805,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001324,Wesley Bell,House,Democratic,MO,1,MO-1,Representative,True,2025-01-03,1.6,456997,False,False,False,False,False,False,True,25,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
W000812,Ann Wagner,House,Republican,MO,2,MO-2,Representative,True,2013-01-03,13.6,412548,True,True,True,True,True,True,True,120,7,0,7,0.058333333333333334,0.058333333333333334,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
O000177,"Robert F. Onder, Jr.",House,Republican,MO,3,MO-3,Representative,True,2025-01-03,1.6,456998,False,False,False,False,False,False,True,19,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
A000379,Mark Alford,House,Republican,MO,4,MO-4,Representative,True,2023-01-03,3.6,456909,False,False,False,False,False,True,True,39,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001061,Emanuel Cleaver,House,Democratic,MO,5,MO-5,Representative,True,2005-01-04,21.6,400639,True,True,True,True,True,True,True,94,2,0,2,0.02127659574468085,0.02127659574468085,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000546,Sam Graves,House,Republican,MO,6,MO-6,Representative,True,2001-01-03,25.6,400158,True,True,True,True,True,True,True,96,7,0,7,0.07291666666666667,0.07291666666666667,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001316,Eric Burlison,House,Republican,MO,7,MO-7,Representative,True,2023-01-03,3.6,456910,False,False,False,False,False,True,True,45,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001195,Jason Smith,House,Republican,MO,8,MO-8,Representative,True,2013-06-04,13.2,412596,True,True,True,True,True,True,True,96,2,0,2,0.020833333333333332,0.020833333333333332,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000404,Kimberlyn King-Hinds,House,Republican,MP,At-Large,MP-AL,Delegate/Resident Commissioner,False,2025-01-03,1.6,456999,False,False,False,False,False,False,True,19,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000388,Trent Kelly,House,Republican,MS,1,MS-1,Representative,True,2015-06-09,11.2,412673,False,True,True,True,True,True,True,56,2,0,2,0.03571428571428571,0.03571428571428571,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000193,Bennie G. Thompson,House,Democratic,MS,2,MS-2,Representative,True,1993-04-13,33.3,400402,True,True,True,True,True,True,True,93,4,0,4,0.043010752688172046,0.043010752688172046,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000591,Michael Guest,House,Republican,MS,3,MS-3,Representative,True,2019-01-03,7.6,412793,False,False,False,True,True,True,True,29,3,1,4,0.13793103448275862,0.10344827586206896,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
E000235,Mike Ezell,House,Republican,MS,4,MS-4,Representative,True,2023-01-03,3.6,456911,False,False,False,False,False,True,True,36,1,1,2,0.05555555555555555,0.027777777777777776,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
Z000018,Ryan K. Zinke,House,Republican,MT,1,MT-1,Representative,True,2015-01-06,11.6,412640,False,True,True,False,False,True,True,47,0,1,1,0.02127659574468085,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
D000634,Troy Downing,House,Republican,MT,2,MT-2,Representative,True,2025-01-03,1.6,457000,False,False,False,False,False,False,True,26,1,0,1,0.038461538461538464,0.038461538461538464,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
D000230,Donald G. Davis,House,Democratic,NC,1,NC-1,Representative,True,2023-01-03,3.6,456912,False,False,False,False,False,True,True,51,1,0,1,0.0196078431372549,0.0196078431372549,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001101,Pat Harrigan,House,Republican,NC,10,NC-10,Representative,True,2025-01-03,1.6,457003,False,False,False,False,False,False,True,27,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
E000246,Chuck Edwards,House,Republican,NC,11,NC-11,Representative,True,2023-01-03,3.6,456914,False,False,False,False,False,True,True,39,0,1,1,0.02564102564102564,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
A000370,Alma S. Adams,House,Democratic,NC,12,NC-12,Representative,True,2014-11-12,11.8,412607,True,True,True,True,True,True,True,125,3,0,3,0.024,0.024,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000405,Brad Knott,House,Republican,NC,13,NC-13,Representative,True,2025-01-03,1.6,457004,False,False,False,False,False,False,True,6,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001236,Tim Moore,House,Republican,NC,14,NC-14,Representative,True,2025-01-03,1.6,457005,False,False,False,False,False,False,True,26,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
R000305,Deborah K. Ross,House,Democratic,NC,2,NC-2,Representative,True,2021-01-03,5.6,456831,False,False,False,False,True,True,True,71,1,2,3,0.04225352112676056,0.014084507042253521,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001210,Gregory F. Murphy,House,Republican,NC,3,NC-3,Representative,True,2019-09-17,6.9,412845,False,False,False,True,True,True,True,108,2,0,2,0.018518518518518517,0.018518518518518517,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000477,Valerie P. Foushee,House,Democratic,NC,4,NC-4,Representative,True,2023-01-03,3.6,456913,False,False,False,False,False,True,True,33,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000450,Virginia Foxx,House,Republican,NC,5,NC-5,Representative,True,2005-01-04,21.6,400643,True,True,True,True,True,True,True,96,7,1,8,0.08333333333333333,0.07291666666666667,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001240,Addison P. McDowell,House,Republican,NC,6,NC-6,Representative,True,2025-01-03,1.6,457001,False,False,False,False,False,False,True,14,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
R000603,David Rouzer,House,Republican,NC,7,NC-7,Representative,True,2015-01-06,11.6,412641,False,True,True,True,True,True,True,82,2,0,2,0.024390243902439025,0.024390243902439025,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001102,Mark Harris,House,Republican,NC,8,NC-8,Representative,True,2025-01-03,1.6,457002,False,False,False,False,False,False,True,17,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001067,Richard Hudson,House,Republican,NC,9,NC-9,Representative,True,2013-01-03,13.6,412550,True,True,True,True,True,True,True,113,5,2,7,0.061946902654867256,0.04424778761061947,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000482,Julie Fedorchak,House,Republican,ND,At-Large,ND-AL,Representative,True,2025-01-03,1.6,457006,False,False,False,False,False,False,True,14,2,0,2,0.14285714285714285,0.14285714285714285,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000474,Mike Flood,House,Republican,NE,1,NE-1,Representative,True,2022-07-12,4.1,456868,False,False,False,False,True,True,True,43,1,0,1,0.023255813953488372,0.023255813953488372,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001298,Don Bacon,House,Republican,NE,2,NE-2,Representative,True,2017-01-03,9.6,412713,False,False,True,True,True,True,True,182,2,0,2,0.01098901098901099,0.01098901098901099,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001172,Adrian Smith,House,Republican,NE,3,NE-3,Representative,True,2007-01-04,19.6,412217,True,True,True,True,True,True,True,109,8,0,8,0.07339449541284404,0.07339449541284404,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
P000614,Chris Pappas,House,Democratic,NH,1,NH-1,Representative,True,2019-01-03,7.6,412795,False,False,False,True,True,True,True,163,4,2,6,0.03680981595092025,0.024539877300613498,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000604,Maggie Goodlander,House,Democratic,NH,2,NH-2,Representative,True,2025-01-03,1.6,457007,False,False,False,False,False,False,True,12,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
N000188,Donald Norcross,House,Democratic,NJ,1,NJ-1,Representative,True,2014-11-12,11.8,412606,True,True,True,True,True,True,True,91,1,0,1,0.01098901098901099,0.01098901098901099,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001229,LaMonica McIver,House,Democratic,NJ,10,NJ-10,Representative,True,2024-09-18,1.9,456962,False,False,False,False,False,True,True,17,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001246,Analilia Mejia,House,Democratic,NJ,11,NJ-11,Representative,True,2026-04-20,0.3,457042,False,False,False,False,False,False,True,0,0,0,0,,,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
W000822,Bonnie Watson Coleman,House,Democratic,NJ,12,NJ-12,Representative,True,2015-01-06,11.6,412644,False,True,True,True,True,True,True,174,1,0,1,0.005747126436781609,0.005747126436781609,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
V000133,Jefferson Van Drew,House,Republican,NJ,2,NJ-2,Representative,True,2019-01-03,7.6,412796,False,False,False,True,True,True,True,143,2,0,2,0.013986013986013986,0.013986013986013986,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001136,"Herbert C. Conaway, Jr.",House,Democratic,NJ,3,NJ-3,Representative,True,2025-01-03,1.6,457008,False,False,False,False,False,False,True,15,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S000522,Christopher H. Smith,House,Republican,NJ,4,NJ-4,Representative,True,1981-01-05,45.6,400380,True,True,True,True,True,True,True,277,15,4,19,0.06859205776173286,0.05415162454873646,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000583,Josh Gottheimer,House,Democratic,NJ,5,NJ-5,Representative,True,2017-01-03,9.6,412714,False,False,True,True,True,True,True,179,1,0,1,0.00558659217877095,0.00558659217877095,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
P000034,"Frank Pallone, Jr.",House,Democratic,NJ,6,NJ-6,Representative,True,1987-01-06,39.6,400308,True,True,True,True,True,True,True,143,6,1,7,0.04895104895104895,0.04195804195804196,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000398,"Thomas H. Kean, Jr.",House,Republican,NJ,7,NJ-7,Representative,True,2023-01-03,3.6,456917,False,False,False,False,False,True,True,49,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001226,Robert Menendez,House,Democratic,NJ,8,NJ-8,Representative,True,2023-01-03,3.6,456918,False,False,False,False,False,True,True,31,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
P000621,Nellie Pou,House,Democratic,NJ,9,NJ-9,Representative,True,2025-01-03,1.6,457009,False,False,False,False,False,False,True,13,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001218,Melanie A. Stansbury,House,Democratic,NM,1,NM-1,Representative,True,2021-06-14,5.2,456861,False,False,False,False,True,True,True,52,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
V000136,Gabe Vasquez,House,Democratic,NM,2,NM-2,Representative,True,2023-01-03,3.6,456919,False,False,False,False,False,True,True,60,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000273,Teresa Leger Fernandez,House,Democratic,NM,3,NM-3,Representative,True,2021-01-03,5.6,456835,False,False,False,False,True,True,True,93,1,1,2,0.021505376344086023,0.010752688172043012,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000468,Dina Titus,House,Democratic,NV,1,NV-1,Representative,True,2009-01-06,17.6,412318,True,True,True,True,True,True,True,198,2,2,4,0.020202020202020204,0.010101010101010102,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
A000369,Mark E. Amodei,House,Republican,NV,2,NV-2,Representative,True,2011-09-13,14.9,412500,True,True,True,True,True,True,True,78,2,1,3,0.038461538461538464,0.02564102564102564,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000590,Susie Lee,House,Democratic,NV,3,NV-3,Representative,True,2019-01-03,7.6,412802,False,False,False,True,True,True,True,90,3,2,5,0.05555555555555555,0.03333333333333333,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001066,Steven Horsford,House,Democratic,NV,4,NV-4,Representative,True,2013-01-03,13.6,412559,True,False,False,True,True,True,True,112,1,0,1,0.008928571428571428,0.008928571428571428,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000598,Nick LaLota,House,Republican,NY,1,NY-1,Representative,True,2023-01-03,3.6,456920,False,False,False,False,False,True,True,47,1,1,2,0.0425531914893617,0.02127659574468085,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000599,Daniel S. Goldman,House,Democratic,NY,10,NY-10,Representative,True,2023-01-03,3.6,456923,False,False,False,False,False,True,True,58,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M000317,Nicole Malliotakis,House,Republican,NY,11,NY-11,Representative,True,2021-01-03,5.6,456837,False,False,False,False,True,True,True,119,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
N000002,Jerrold Nadler,House,Democratic,NY,12,NY-12,Representative,True,1992-11-03,33.8,400289,True,True,True,True,True,True,True,140,4,0,4,0.02857142857142857,0.02857142857142857,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
E000297,Adriano Espaillat,House,Democratic,NY,13,NY-13,Representative,True,2017-01-03,9.6,412718,False,False,True,True,True,True,True,157,3,0,3,0.01910828025477707,0.01910828025477707,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
O000172,Alexandria Ocasio-Cortez,House,Democratic,NY,14,NY-14,Representative,True,2019-01-03,7.6,412804,False,False,False,True,True,True,True,54,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000486,Ritchie Torres,House,Democratic,NY,15,NY-15,Representative,True,2021-01-03,5.6,456838,False,False,False,False,True,True,True,147,1,0,1,0.006802721088435374,0.006802721088435374,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000606,George Latimer,House,Democratic,NY,16,NY-16,Representative,True,2025-01-03,1.6,457011,False,False,False,False,False,False,True,8,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000599,Michael Lawler,House,Republican,NY,17,NY-17,Representative,True,2023-01-03,3.6,456924,False,False,False,False,False,True,True,170,1,0,1,0.0058823529411764705,0.0058823529411764705,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
R000579,Patrick Ryan,House,Democratic,NY,18,NY-18,Representative,True,2022-09-13,3.9,456871,False,False,False,False,True,True,True,39,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
R000622,Josh Riley,House,Democratic,NY,19,NY-19,Representative,True,2025-01-03,1.6,457012,False,False,False,False,False,False,True,16,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000597,Andrew R. Garbarino,House,Republican,NY,2,NY-2,Representative,True,2021-01-03,5.6,456836,False,False,False,False,True,True,True,76,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000469,Paul Tonko,House,Democratic,NY,20,NY-20,Representative,True,2009-01-06,17.6,412319,True,True,True,True,True,True,True,142,2,0,2,0.014084507042253521,0.014084507042253521,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001196,Elise M. Stefanik,House,Republican,NY,21,NY-21,Representative,True,2015-01-06,11.6,412648,False,True,True,True,True,True,True,167,2,0,2,0.011976047904191617,0.011976047904191617,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001231,John W. Mannion,House,Democratic,NY,22,NY-22,Representative,True,2025-01-03,1.6,457013,False,False,False,False,False,False,True,9,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000600,Nicholas A. Langworthy,House,Republican,NY,23,NY-23,Representative,True,2023-01-03,3.6,456927,False,False,False,False,False,True,True,65,1,0,1,0.015384615384615385,0.015384615384615385,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000478,Claudia Tenney,House,Republican,NY,24,NY-24,Representative,True,2017-01-03,9.6,412720,False,False,True,False,True,True,True,185,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001206,Joseph D. Morelle,House,Democratic,NY,25,NY-25,Representative,True,2018-11-13,7.8,412749,False,False,True,True,True,True,True,99,1,0,1,0.010101010101010102,0.010101010101010102,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000402,Timothy M. Kennedy,House,Democratic,NY,26,NY-26,Representative,True,2024-05-06,2.3,456957,False,False,False,False,False,True,True,32,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001201,Thomas R. Suozzi,House,Democratic,NY,3,NY-3,Representative,True,2017-01-03,9.6,412717,False,False,True,True,True,True,True,66,2,0,2,0.030303030303030304,0.030303030303030304,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
G000602,Laura Gillen,House,Democratic,NY,4,NY-4,Representative,True,2025-01-03,1.6,457010,False,False,False,False,False,False,True,19,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001137,Gregory W. Meeks,House,Democratic,NY,5,NY-5,Representative,True,1997-01-07,29.6,400271,True,True,True,True,True,True,True,110,2,1,3,0.02727272727272727,0.01818181818181818,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001188,Grace Meng,House,Democratic,NY,6,NY-6,Representative,True,2013-01-03,13.6,412560,True,True,True,True,True,True,True,234,3,0,3,0.01282051282051282,0.01282051282051282,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
V000081,Nydia M. Velázquez,House,Democratic,NY,7,NY-7,Representative,True,1993-01-05,33.6,400416,True,True,True,True,True,True,True,286,4,0,4,0.013986013986013986,0.013986013986013986,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
J000294,Hakeem S. Jeffries,House,Democratic,NY,8,NY-8,Representative,True,2013-01-03,13.6,412561,True,True,True,True,True,True,True,86,9,0,9,0.10465116279069768,0.10465116279069768,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001067,Yvette D. Clarke,House,Democratic,NY,9,NY-9,Representative,True,2007-01-04,19.6,412221,True,True,True,True,True,True,True,128,1,0,1,0.0078125,0.0078125,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000601,Greg Landsman,House,Democratic,OH,1,OH-1,Representative,True,2023-01-03,3.6,456928,False,False,False,False,False,True,True,42,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000463,Michael R. Turner,House,Republican,OH,10,OH-10,Representative,True,2003-01-07,23.6,400411,True,True,True,True,True,True,True,99,0,2,2,0.020202020202020204,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001313,Shontel M. Brown,House,Democratic,OH,11,OH-11,Representative,True,2021-11-04,4.8,456863,False,False,False,False,True,True,True,36,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001306,Troy Balderson,House,Republican,OH,12,OH-12,Representative,True,2018-09-05,7.9,412747,False,False,True,True,True,True,True,54,1,0,1,0.018518518518518517,0.018518518518518517,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001223,Emilia Strong Sykes,House,Democratic,OH,13,OH-13,Representative,True,2023-01-03,3.6,456930,False,False,False,False,False,True,True,57,2,0,2,0.03508771929824561,0.03508771929824561,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
J000295,David P. Joyce,House,Republican,OH,14,OH-14,Representative,True,2013-01-03,13.6,412566,True,True,True,True,True,True,True,105,4,2,6,0.05714285714285714,0.0380952380952381,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001126,Mike Carey,House,Republican,OH,15,OH-15,Representative,True,2021-11-04,4.8,456864,False,False,False,False,True,True,True,59,2,1,3,0.05084745762711865,0.03389830508474576,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
T000490,David J. Taylor,House,Republican,OH,2,OH-2,Representative,True,2025-01-03,1.6,457014,False,False,False,False,False,False,True,30,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001281,Joyce Beatty,House,Democratic,OH,3,OH-3,Representative,True,2013-01-03,13.6,412565,True,True,True,True,True,True,True,130,1,0,1,0.007692307692307693,0.007692307692307693,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
J000289,Jim Jordan,House,Republican,OH,4,OH-4,Representative,True,2007-01-04,19.6,412226,True,True,True,True,True,True,True,12,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000566,Robert E. Latta,House,Republican,OH,5,OH-5,Representative,True,2007-12-13,18.7,412256,True,True,True,True,True,True,True,160,8,2,10,0.0625,0.05,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
R000619,Michael A. Rulli,House,Republican,OH,6,OH-6,Representative,True,2024-06-11,2.2,456959,False,False,False,False,False,True,True,15,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
M001222,Max L. Miller,House,Republican,OH,7,OH-7,Representative,True,2023-01-03,3.6,456929,False,False,False,False,False,True,True,35,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
D000626,Warren Davidson,House,Republican,OH,8,OH-8,Representative,True,2016-06-09,10.2,412675,False,True,True,True,True,True,True,124,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
K000009,Marcy Kaptur,House,Democratic,OH,9,OH-9,Representative,True,1983-01-03,43.6,400211,True,True,True,True,True,True,True,102,2,1,3,0.029411764705882353,0.0196078431372549,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001082,Kevin Hern,House,Republican,OK,1,OK-1,Representative,True,2018-11-13,7.8,412748,False,False,True,True,True,True,True,59,2,0,2,0.03389830508474576,0.03389830508474576,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001317,Josh Brecheen,House,Republican,OK,2,OK-2,Representative,True,2023-01-03,3.6,456931,False,False,False,False,False,True,True,30,1,0,1,0.03333333333333333,0.03333333333333333,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
L000491,Frank D. Lucas,House,Republican,OK,3,OK-3,Representative,True,1993-05-10,33.3,400247,True,True,True,True,True,True,True,66,4,0,4,0.06060606060606061,0.06060606060606061,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
C001053,Tom Cole,House,Republican,OK,4,OK-4,Representative,True,2003-01-07,23.6,400077,True,True,True,True,True,True,True,80,9,0,9,0.1125,0.1125,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B000740,Stephanie I. Bice,House,Republican,OK,5,OK-5,Representative,True,2021-01-03,5.6,456841,False,False,False,False,True,True,True,76,2,0,2,0.02631578947368421,0.02631578947368421,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001278,Suzanne Bonamici,House,Democratic,OR,1,OR-1,Representative,True,2012-02-07,14.5,412501,True,True,True,True,True,True,True,203,4,0,4,0.019704433497536946,0.019704433497536946,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B000668,Cliff Bentz,House,Republican,OR,2,OR-2,Representative,True,2021-01-03,5.6,456842,False,False,False,False,True,True,True,28,1,0,1,0.03571428571428571,0.03571428571428571,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
D000635,Maxine Dexter,House,Democratic,OR,3,OR-3,Representative,True,2025-01-03,1.6,457015,False,False,False,False,False,False,True,15,1,0,1,0.06666666666666667,0.06666666666666667,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
H001094,Val T. Hoyle,House,Democratic,OR,4,OR-4,Representative,True,2023-01-03,3.6,456932,False,False,False,False,False,True,True,25,1,0,1,0.04,0.04,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
B001326,Janelle S. Bynum,House,Democratic,OR,5,OR-5,Representative,True,2025-01-03,1.6,457016,False,False,False,False,False,False,True,20,0,0,0,0.0,0.0,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001226,Andrea Salinas,House,Democratic,OR,6,OR-6,Representative,True,2023-01-03,3.6,456934,False,False,False,False,False,True,True,55,1,0,1,0.01818181818181818,0.01818181818181818,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
F000466,Brian K. Fitzpatrick,House,Republican,PA,1,PA-1,Representative,True,2017-01-03,9.6,412721,False,False,True,True,True,True,True,205,2,1,3,0.014634146341463415,0.00975609756097561,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
P000605,Scott Perry,House,Republican,PA,10,PA-10,Representative,True,2013-01-03,13.6,412569,True,True,True,True,True,True,True,224,1,0,1,0.004464285714285714,0.004464285714285714,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
S001199,Lloyd Smucker,House,Republican,PA,11,PA-11,Representative,True,2017-01-03,9.6,412722,False,False,True,True,True,True,True,107,1,0,1,0.009345794392523364,0.009345794392523364,career,Career totals (downloaded Congresses),"113,114,115,116,117,118,119"
